"","date","country","iso_code","median","lower_95_CrI","upper_95_CrI"
"10877",2020-06-08,"Peru","PER",0.979810007370351,0.620969919276223,1
"10878",2020-06-09,"Peru","PER",0.9800894909053,0.636689249308987,1
"10879",2020-06-10,"Peru","PER",0.980360749974493,0.652643180187361,1
"10880",2020-06-11,"Peru","PER",0.980620598466325,0.668618538788796,1
"10881",2020-06-12,"Peru","PER",0.980865801502639,0.683021275857773,1
"10882",2020-06-13,"Peru","PER",0.981093135693412,0.697807635724511,1
"10883",2020-06-14,"Peru","PER",0.981299433214353,0.712580067762339,1
"10884",2020-06-15,"Peru","PER",0.981481605236667,0.724312315373954,1
"10885",2020-06-16,"Peru","PER",0.981636640498337,0.736219656917474,1
"10886",2020-06-17,"Peru","PER",0.981761575263868,0.748026685744542,1
"10887",2020-06-18,"Peru","PER",0.981853431503176,0.758263853701818,1
"10888",2020-06-19,"Peru","PER",0.981909120663188,0.766960942870381,1
"10889",2020-06-20,"Peru","PER",0.981925310673901,0.773871248438382,1
"10890",2020-06-21,"Peru","PER",0.981898253527544,0.778808681751153,1
"10891",2020-06-22,"Peru","PER",0.981823569422293,0.781155472992805,1
"10892",2020-06-23,"Peru","PER",0.981695980077326,0.779816202319299,1
"10893",2020-06-24,"Peru","PER",0.981508975973685,0.777645069911485,1
"10894",2020-06-25,"Peru","PER",0.981254383860668,0.772400851781257,1
"10895",2020-06-26,"Peru","PER",0.980921757256495,0.761048578274555,1
"10896",2020-06-27,"Peru","PER",0.980497410619957,0.747648491982714,1
"10897",2020-06-28,"Peru","PER",0.979962687633256,0.729445293954109,1
"10898",2020-06-29,"Peru","PER",0.979290566444269,0.70414492912567,1
"10899",2020-06-30,"Peru","PER",0.978438777449066,0.667997075431532,1
"10900",2020-07-01,"Peru","PER",0.977336182562771,0.627118135874747,1
"10901",2020-07-02,"Peru","PER",0.975858030672292,0.577068876830499,1
"10902",2020-07-03,"Peru","PER",0.973788350233264,0.517993658548232,1
"10903",2020-07-04,"Peru","PER",0.970782695727718,0.452385444758686,1
"10904",2020-07-05,"Peru","PER",0.966382072820388,0.381208967395481,1
"10905",2020-07-06,"Peru","PER",0.960177019894936,0.307177337413015,1
"10906",2020-07-07,"Peru","PER",0.952193406505802,0.252289566792174,1
"10907",2020-07-08,"Peru","PER",0.943276913472741,0.229936421439205,0.999999999181481
"10908",2020-07-09,"Peru","PER",0.930299441982402,0.17434612902631,0.999731638343836
"10909",2020-07-10,"Peru","PER",0.647546137659989,0.0815643182200959,0.803835244373516
"10910",2020-07-11,"Peru","PER",0.0404506458217225,0.0305967133521193,0.0389976377001124
"10911",2020-03-03,"Philippines","PHL",0.0566309097679054,0.0285580799865638,0.10460206319891
"10912",2020-03-04,"Philippines","PHL",0.0573308729235441,0.0317071492750526,0.100024475924547
"10913",2020-03-05,"Philippines","PHL",0.0586457418732937,0.035460357785059,0.0963562579216154
"10914",2020-03-06,"Philippines","PHL",0.0605736915824909,0.0393399169780878,0.0939512827054907
"10915",2020-03-07,"Philippines","PHL",0.0631120120830896,0.0433084675653062,0.0928417166727011
"10916",2020-03-08,"Philippines","PHL",0.0662550583724049,0.047497461422627,0.0932206123494995
"10917",2020-03-09,"Philippines","PHL",0.0699919450780888,0.0518001233604966,0.0946659850529089
"10918",2020-03-10,"Philippines","PHL",0.0743041233887698,0.0562924382450317,0.0978824254865461
"10919",2020-03-11,"Philippines","PHL",0.079163011939003,0.0607806922193107,0.103219330012682
"10920",2020-03-12,"Philippines","PHL",0.0845278809594533,0.0655188045377462,0.109194804627287
"10921",2020-03-13,"Philippines","PHL",0.0903442048666031,0.0705138528072675,0.115599867638015
"10922",2020-03-14,"Philippines","PHL",0.0965426973205496,0.0759621739301166,0.122346942273178
"10923",2020-03-15,"Philippines","PHL",0.103039220291063,0.0816294758360368,0.129359758804194
"10924",2020-03-16,"Philippines","PHL",0.109735712523693,0.0875169317436083,0.136628650998697
"10925",2020-03-17,"Philippines","PHL",0.116522213688581,0.0936982146774013,0.143455744949053
"10926",2020-03-18,"Philippines","PHL",0.123279972773378,0.100201901623596,0.150107646560469
"10927",2020-03-19,"Philippines","PHL",0.129885530961194,0.106652783517403,0.156217011400832
"10928",2020-03-20,"Philippines","PHL",0.136215571233004,0.113313027776217,0.161729712073072
"10929",2020-03-21,"Philippines","PHL",0.142152241559453,0.119618869046703,0.167334672399099
"10930",2020-03-22,"Philippines","PHL",0.147588597456144,0.125507600666851,0.172441425293627
"10931",2020-03-23,"Philippines","PHL",0.152433781740148,0.130575339439533,0.177107831786084
"10932",2020-03-24,"Philippines","PHL",0.156617568928918,0.134841681007638,0.181344142269798
"10933",2020-03-25,"Philippines","PHL",0.16009394796194,0.138075394580154,0.185123715810814
"10934",2020-03-26,"Philippines","PHL",0.162843493920824,0.14034321218465,0.188380707547611
"10935",2020-03-27,"Philippines","PHL",0.164874377632019,0.141984846455743,0.190902512099768
"10936",2020-03-28,"Philippines","PHL",0.166221970129894,0.142899746289623,0.193042224761917
"10937",2020-03-29,"Philippines","PHL",0.166947105695472,0.143052237425805,0.194429932868271
"10938",2020-03-30,"Philippines","PHL",0.167133162785096,0.143066207298012,0.195176430744176
"10939",2020-03-31,"Philippines","PHL",0.16688219895589,0.142914294315985,0.195235658253007
"10940",2020-04-01,"Philippines","PHL",0.166310428380213,0.142545754162118,0.194584339428181
"10941",2020-04-02,"Philippines","PHL",0.165543355184023,0.142027662599711,0.193554818257749
"10942",2020-04-03,"Philippines","PHL",0.16471087099794,0.141515547941629,0.192128038876965
"10943",2020-04-04,"Philippines","PHL",0.163942591279002,0.141101130876272,0.19062808195372
"10944",2020-04-05,"Philippines","PHL",0.163363645323529,0.141078346073528,0.189333490775983
"10945",2020-04-06,"Philippines","PHL",0.163091055767505,0.141112781530039,0.188428831602243
"10946",2020-04-07,"Philippines","PHL",0.163230754224381,0.141326922555608,0.188273182485726
"10947",2020-04-08,"Philippines","PHL",0.163875192403299,0.141848658127498,0.188742759525425
